X	Y	Z	RotX	RotY	RotZ	XDt	YDt	ZDt	RotXDt	RotYDt	RotZDt
		0.407855			0.318956		-0.052313			0.690357			0.655406			0.621659			0.056322			0.060814			0.043715			0.042972			0.009912			0.044920	
		0.455802			0.288990			0.000344			0.672423			0.665949			0.624524			0.047947		-0.029966			0.052657		-0.017934			0.010543			0.002865	
		0.415372			0.067084			0.029276			0.651281			0.604184			0.571869		-0.040430		-0.221906			0.028932		-0.021142		-0.061765		-0.052655	
		0.460444			0.235038		-0.022609			0.671965			0.630311			0.623607			0.045072			0.167954		-0.051885			0.020684			0.026127			0.051738	
		0.432906			0.107617		-0.082973			0.701186			0.538695			0.596392		-0.027538		-0.127421		-0.060364			0.029221		-0.091616		-0.027215	
		0.423500			0.120722		-0.107823			0.748340			0.526090			0.518813		-0.009406			0.013105		-0.024850			0.047154		-0.012605		-0.077579	
		0.425920			0.100230		-0.029073			0.708348			0.491426			0.556571			0.002420		-0.020492			0.078750		-0.039992		-0.034664			0.037758	
		0.416551		-0.087766			0.078430			0.775556			0.580693			0.552045		-0.009369		-0.187996			0.107503			0.067208			0.089267		-0.004526	
		0.355105			0.262596		-0.086218			0.710926			0.532736			0.507641		-0.061446			0.350362		-0.164648		-0.064630		-0.047957		-0.044404	
		0.296308			0.108771			0.011138			0.634780			0.506953			0.434646		-0.058797		-0.153825			0.097356		-0.076146		-0.025783		-0.072995	
		0.309045			0.143154		-0.079932			0.667725			0.566942			0.404565			0.012737			0.034383		-0.091070			0.032945			0.059989		-0.030081	
		0.340361			0.208198		-0.059664			0.610429			0.578286			0.469138			0.031316			0.065044			0.020268		-0.057296			0.011344			0.064573	
		0.373889			0.012708		-0.029882			0.648588			0.575250			0.478191			0.033528		-0.195490			0.029782			0.038159		-0.003036			0.009053	
		0.387846			0.331525		-0.255945			0.718374			0.584818			0.526319			0.013957			0.318817		-0.226063			0.069786			0.009568			0.048128	
		0.368114			0.058840		-0.085524			0.675002			0.483691			0.529413		-0.019732		-0.272685			0.170421		-0.043372		-0.101127			0.003094	
		0.354406			0.128232		-0.185076			0.795036			0.500020			0.499218		-0.013708			0.069392		-0.099552			0.120034			0.016329		-0.030195	
		0.344947			0.208033		-0.167345			0.747022			0.489421			0.519214		-0.009459			0.079801			0.017731		-0.048014		-0.010599			0.019996	
		0.295577		-0.022366		-0.014907			1.502123			0.325211			0.455845		-0.049370		-0.230399			0.152438			0.755101		-0.164210		-0.063369	
		0.240673			0.340581		-0.232166			1.468548			0.264134			0.416712		-0.054904			0.362947		-0.217259		-0.033575		-0.061077		-0.039133	
		0.222025			0.213179		-0.151729			1.281477			0.234111			0.362453		-0.018648		-0.127402			0.080437		-0.187071		-0.030023		-0.054259	
		0.260088			0.382590		-0.262730			1.083406			0.274046			0.436365			0.038063			0.169411		-0.111001		-0.198071			0.039935			0.073912	
		0.288889			0.306202		-0.055656			1.036824			0.329508			0.477159			0.028801		-0.076388			0.207074		-0.046582			0.055462			0.040794	
		0.320331			0.038576		-0.081651			0.979242			0.321601			0.425364			0.031442		-0.267626		-0.025995		-0.057582		-0.007907		-0.051795	
		0.314386			0.399931		-0.241840			0.876282			0.264248			0.401357		-0.005945			0.361355		-0.160189		-0.102960		-0.057353		-0.024007	
		0.428657		-0.028928			0.379230			2.894984			0.348989			1.332528			0.114271		-0.428859			0.621070			2.018702			0.084741			0.931171	
		0.361082			0.180441			0.135500			2.596989			0.344921			1.339862		-0.067575			0.209369		-0.243730		-0.297995		-0.004068			0.007334	
		0.339799		-0.102268			0.314141			1.959745			0.266483			1.114231		-0.021283		-0.282709			0.178641		-0.637244		-0.078438		-0.225631	
		0.309831			0.051370			0.239287			1.872884			0.306819			0.989842		-0.029968			0.153638		-0.074854		-0.086861			0.040336		-0.124389	
		0.364451			0.239249			0.247966			1.822292			0.309397			1.041580			0.054620			0.187879			0.008679		-0.050592			0.002578			0.051738	
		0.398856			0.260775			0.264974			1.850997			0.281838			0.995285			0.034405			0.021526			0.017008			0.028705		-0.027559		-0.046295	
		0.450234			0.340120		-0.392915			2.181422			0.365604			0.922691			0.051378			0.079345		-0.657889			0.330425			0.083766		-0.072594	
		0.418975			0.089159			0.019675			1.970975			0.335008			1.023475		-0.031259		-0.250961			0.412590		-0.210447		-0.030596			0.100784	
		0.335885		-0.137210			0.087834			1.640951			0.294214			0.821965		-0.083090		-0.226369			0.068159		-0.330024		-0.040794		-0.201510	
		0.358406			0.336498		-0.019177			1.525042			0.349504			0.812970			0.022521			0.473708		-0.107011		-0.115909			0.055290		-0.008995	
		0.316271		-0.040463			0.116106			1.488029			0.328992			0.746679		-0.042135		-0.376961			0.135283		-0.037013		-0.020512		-0.066291	
		0.351728			0.150026			0.075874			1.472215			0.328591			0.767706			0.035457			0.190489		-0.040232		-0.015814		-0.000401			0.021027	
		0.370148			0.359356		-0.106715			1.373494			0.337816			0.756304			0.018420			0.209330		-0.182589		-0.098721			0.009225		-0.011402	
		0.295709			0.151838		-0.189953			1.205618			0.242361			0.633061		-0.074439		-0.207518		-0.083238		-0.167876		-0.095455		-0.123243	
		0.360667			0.286111			0.112853			2.857742			0.353228			1.158463			0.064958			0.134273			0.302806			1.652124			0.110867			0.525402	
		0.304391			0.625869		-0.817270			4.783625			0.231819			1.229510		-0.056276			0.339758		-0.930123			1.925883		-0.121409			0.071047	
		0.370068			0.350200		-1.035680			4.252665			0.262014			1.050862			0.065677		-0.275669		-0.218410		-0.530960			0.030195		-0.178648	
		0.437594			0.423396		-0.800108			3.356444			0.321773			1.063295			0.067526			0.073196			0.235572		-0.896221			0.059759			0.012433	
		0.454905			0.509320		-0.777451			2.883066			0.325727			1.087703			0.017311			0.085924			0.022657		-0.473378			0.003954			0.024408	
		0.452384			0.192060		-0.683306			2.697027			0.333118			1.071087		-0.002521		-0.317260			0.094145		-0.186039			0.007391		-0.016616	
		0.448097			0.528579		-0.970495			2.620021			0.380788			0.898913		-0.004287			0.336519		-0.287189		-0.077006			0.047670		-0.172174	
		0.451478			0.335269		-0.670107			3.889810			0.318049			1.040491			0.003381		-0.193310			0.300388			1.269789		-0.062739			0.141578	
		0.465722			0.365695		-0.404237			4.458414			0.214573			0.970247			0.014244			0.030426			0.265870			0.568604		-0.103476		-0.070244	
		0.465835			0.413937		-0.279099			3.990365			0.238923			1.006400			0.000113			0.048242			0.125138		-0.468049			0.024350			0.036153	
		0.423532			0.060909		-0.127173			3.552281			0.214172			0.963257		-0.042303		-0.353028			0.151926		-0.438084		-0.024751		-0.043143	
		0.455545			0.535336		-0.226809			3.356845			0.280807			0.989842			0.032013			0.474427		-0.099636		-0.195436			0.066635			0.026585	
		0.463573			0.270896		-0.328972			3.166623			0.340050			0.969846			0.008028		-0.264440		-0.102163		-0.190222			0.059243		-0.019996	
		0.438952			0.616100		-0.686467			2.901344			0.395341			0.734704		-0.024621			0.345204		-0.357495		-0.265279			0.055291		-0.235142	
		0.429990			0.197591		-0.455618			2.499700			0.395398			0.558118		-0.008962		-0.418509			0.230849		-0.401644			0.000057		-0.176586	
		0.602396			0.076245			0.083734			3.351574			0.515777			1.038028			0.172406		-0.121346			0.539352			0.851874			0.120379			0.479910	
		0.636459		-0.413554			0.804720			4.164143			0.608080			1.269044			0.034063		-0.489799			0.720986			0.812569			0.092303			0.231016	
		0.519043		-0.462619			0.792675			3.697411			0.426796			1.140530		-0.117416		-0.049065		-0.012045		-0.466732		-0.181284		-0.128514	
		0.495310			0.125184			0.643668			3.537270			0.427025			1.108158		-0.023733			0.587803		-0.149007		-0.160141			0.000229		-0.032372	
		0.395851			0.002345			0.356808			3.318400			0.405654			0.961480		-0.099459		-0.122839		-0.286860		-0.218870		-0.021371		-0.146678	
		0.426867			0.291145			0.088505			2.868914			0.572041			0.887282			0.031016			0.288800		-0.268303		-0.449486			0.166387		-0.074198	
		0.306336			0.010997			0.043521			2.764808			0.452236			0.689211		-0.120531		-0.280148		-0.044984		-0.104106		-0.119805		-0.198071	
		0.267823			0.199354		-0.145059			2.657894			0.402102			0.614956		-0.038513			0.188357		-0.188580		-0.106914		-0.050134		-0.074255	
		0.270384		-0.245001			0.023208			2.609364			0.399810			0.623263			0.002561		-0.444355			0.168267		-0.048530		-0.002292			0.008307	
		0.294136		-0.019493			0.110141			2.456499			0.405253			0.643890			0.023752			0.225508			0.086933		-0.152865			0.005443			0.020627	
		0.298238		-0.161622			0.280314			2.484918			0.366578			0.690300			0.004102		-0.142129			0.170173			0.028419		-0.038675			0.046410	
		0.339449		-0.088137			0.256962			2.524280			0.382793			0.699581			0.041211			0.073485		-0.023352			0.039362			0.016215			0.009281	
		0.357161			0.016335			0.368045			2.453577			0.408977			0.692133			0.017712			0.104472			0.111083		-0.070703			0.026184		-0.007448	
		0.296377			0.043192		-0.082460			2.622313			0.348416			0.593642		-0.060784			0.026857		-0.450505			0.168736		-0.060561		-0.098491	
		0.307883			0.075862			0.020350			2.338470			0.340165			0.644176			0.011506			0.032670			0.102810		-0.283843		-0.008251			0.050534	
		0.317177		-0.121911			0.211391			2.255105			0.369500			0.688237			0.009294		-0.197773			0.191041		-0.083365			0.029335			0.044061	
		0.370541			0.222444			0.192705			2.201189			0.443355			0.709322			0.053364			0.344355		-0.018686		-0.053916			0.073855			0.021085	
		0.381137		-0.109403			0.331533			2.172026			0.422786			0.728229			0.010596		-0.331847			0.138828		-0.029163		-0.020569			0.018907	
		0.416158			0.179786			0.078169			2.197293			0.462377			0.684455			0.035021			0.289189		-0.253364			0.025267			0.039591		-0.043774	
		0.392921			0.095056			0.005924			2.189673			0.501911			0.653516		-0.023237		-0.084730		-0.072245		-0.007620			0.039534		-0.030939	
		0.484270		-0.002983		-0.420077			2.170765			0.547003			0.582755			0.091349		-0.098039		-0.426001		-0.018908			0.045092		-0.070761	
		0.520856		-0.054766		-0.528904			2.163030			0.695628			0.561155			0.036586		-0.051783		-0.108827		-0.007735			0.148625		-0.021600	
		0.748008		-0.032101		-2.029130			6.855612		-0.063083			1.285144			0.227152			0.022665		-1.500226			4.692582		-0.758711			0.723989	
		0.492456			0.113782		-1.718062			6.928263		-0.210276			1.252830		-0.255552			0.145883			0.311068			0.072651		-0.147193		-0.032314	
		0.677198		-0.078823		-1.168539			6.320126		-0.192113			1.218051			0.184742		-0.192605			0.549523		-0.608137			0.018163		-0.034779	
		0.765251			0.236185		-1.110623			6.028032		-0.398836			1.287150			0.088053			0.315008			0.057916		-0.292094		-0.206723			0.069099	
		0.752988			0.542840		-1.301252			5.795869		-0.333060			1.301073		-0.012263			0.306655		-0.190629		-0.232163			0.065776			0.013923	
		0.784692			0.785060		-1.430493			5.503260		-0.221162			1.367765			0.031704			0.242220		-0.129241		-0.292609			0.111898			0.066692	
		0.780404			0.662679		-1.387136			5.147109		-0.212166			1.356478		-0.004288		-0.122381			0.043357		-0.356151			0.008996		-0.011287	
		0.759607			0.729423		-1.335647			4.979691		-0.101929			1.475596		-0.020797			0.066744			0.051489		-0.167418			0.110237			0.119118	
		0.734809			0.388456		-1.093958			5.162292			0.116712			1.364728		-0.024798		-0.340967			0.241689			0.182601			0.218641		-0.110868	
		0.672931			0.170348		-0.857030			5.080073			0.038675			1.257528		-0.061878		-0.218108			0.236928		-0.082219		-0.078037		-0.107200	
		0.669703			0.249322		-0.866697			4.868823		-0.005042			1.238907		-0.003228			0.078974		-0.009667		-0.211250		-0.043717		-0.018621	
		0.673593			0.095760		-0.853178			4.807975			0.049217			1.214212			0.003890		-0.153562			0.013519		-0.060848			0.054259		-0.024695	
		0.703239			0.386915		-0.965871			4.737330			0.069786			1.244292			0.029646			0.291155		-0.112693		-0.070645			0.020569			0.030080	
		0.715781			0.246416		-0.866809			4.651271			0.063598			1.243433			0.012542		-0.140499			0.099062		-0.086059		-0.006188		-0.000859	
		0.790324		-0.030070		-0.364921			4.446955			0.188790			1.335049			0.074543		-0.276486			0.501888		-0.204316			0.125192			0.091616	
		0.892806			0.010498		-0.199511			4.507975			0.401357			1.258273			0.102482			0.040568			0.165410			0.061020			0.212567		-0.076776	
		0.781095			0.519686		-1.358730			4.590824			0.453382			1.220457		-0.111711			0.509188		-1.159219			0.082849			0.052025		-0.037816	
		0.771443			0.845237		-1.656655			4.124551			0.609570			1.285889		-0.009652			0.325551		-0.297925		-0.466273			0.156188			0.065432	
		0.755682			0.790540		-1.421369			3.688530			0.502541			1.286061		-0.015761		-0.054697			0.235286		-0.436021		-0.107029			0.000172	
		0.688017			0.586150		-1.333822			3.519966			0.615414			1.321699		-0.067665		-0.204390			0.087547		-0.168564			0.112873			0.035638	
		0.682280			0.707453		-1.277571			3.490573			0.639134			1.303708		-0.005737			0.121303			0.056251		-0.029393			0.023720		-0.017991	
		0.659141			0.336708		-1.149653			3.490975			0.623435			1.265377		-0.023139		-0.370745			0.127918			0.000402		-0.015699		-0.038331	
		0.701839			0.553123		-1.221078			3.638511			0.765529			1.202409			0.042698			0.216415		-0.071425			0.147536			0.142094		-0.062968	
		0.668859			0.338897		-1.195232			3.340172			0.662683			1.107470		-0.032980		-0.214226			0.025846		-0.298339		-0.102846		-0.094939	
		0.673466			0.317250		-1.091690			3.164904			0.672939			1.128154			0.004607		-0.021647			0.103542		-0.175268			0.010256			0.020684	
		0.642180			0.347072		-0.945481			3.100733			0.696316			1.148265		-0.031286			0.029822			0.146209		-0.064171			0.023377			0.020111	
		0.617955			0.246416		-0.974421			3.117349			0.700326			1.140644		-0.024225		-0.100656		-0.028940			0.016616			0.004010		-0.007621	
		0.670544			0.593529		-1.047069			3.138835			0.751549			1.165167			0.052589			0.347113		-0.072648			0.021486			0.051223			0.024523	
		0.672169			0.371661		-0.910241			3.084404			0.764039			1.157890			0.001625		-0.221868			0.136828		-0.054431			0.012490		-0.007277	
		0.705390			0.425365		-0.948486			3.057303			0.779566			1.191065			0.033221			0.053704		-0.038245		-0.027101			0.015527			0.033175	
		0.725979			0.531140		-0.821340			2.968036			0.735621			1.200576			0.020589			0.105775			0.127146		-0.089267		-0.043945			0.009511	
		0.658297			0.258574		-0.934229			2.947467			0.697347			1.118700		-0.067682		-0.272566		-0.112889		-0.020569		-0.038274		-0.081876	
		0.640193			0.531288		-0.945555			2.885244			0.688008			1.091828		-0.018104			0.272714		-0.011326		-0.062223		-0.009339		-0.026872	
		0.665881			0.317475		-0.775569			2.798727			0.789822			1.105694			0.025688		-0.213813			0.169986		-0.086517			0.101814			0.013866	
		0.672677			0.188347		-0.751534			2.755469			0.772805			1.152275			0.006796		-0.129128			0.024035		-0.043258		-0.017017			0.046581	
		0.741139			0.394096		-0.747437			2.715877			0.681247			1.179376			0.068462			0.205749			0.004097		-0.039592		-0.091558			0.027101	
		0.703918			0.129535		-0.638074			2.649070			0.682049			1.183158		-0.037221		-0.264561			0.109363		-0.066807			0.000802			0.003782	
		0.713786			0.441682		-0.753225			2.653253			0.705368			1.158693			0.009868			0.312147		-0.115151			0.004183			0.023319		-0.024465	
		0.710879			0.313791		-0.753467			2.649357			0.777504			1.046450		-0.002907		-0.127891		-0.000242		-0.003896			0.072136		-0.112243	
		0.663818			0.223380		-0.702091			2.597733			0.635639			1.034704		-0.047061		-0.090411			0.051376		-0.051624		-0.141865		-0.011746	
		0.666610			0.451766		-0.623746			2.515571			0.673397			1.089995			0.002792			0.228386			0.078345		-0.082162			0.037758			0.055291	
		0.665190			0.062571		-0.430776			2.410663			0.725479			1.104663		-0.001420		-0.389195			0.192970		-0.104908			0.052082			0.014668	
		0.658750			0.011937		-0.065218			2.352622			0.801797			1.185908		-0.006440		-0.050634			0.365558		-0.058041			0.076318			0.081245	
		0.575700		-0.336667			0.458583			2.283638			0.866771			1.202409		-0.083050		-0.348604			0.523801		-0.068984			0.064974			0.016501	
		0.551342		-0.369208			0.480002			2.270746			0.870781			1.202409		-0.024358		-0.032541			0.021419		-0.012892			0.004010			0.000000	
		0.601642			0.184940			0.454682			2.278596			0.887569			1.210946			0.050300			0.554148		-0.025320			0.007850			0.016788			0.008537	
		0.790679		-0.057384			0.466088			2.204913			1.002103			1.189117			0.189037		-0.242324			0.011406		-0.073683			0.114534		-0.021829	
		0.742407			0.436888		-0.162133			3.126402			1.145515			1.079796		-0.048272			0.494272		-0.628221			0.921489			0.143412		-0.109321	
		0.623239		-0.029941		-0.067024			2.820614			0.930655			1.073322		-0.119168		-0.466829			0.095109		-0.305788		-0.214860		-0.006474	
		0.592615			0.174716		-0.216448			2.724414			0.705999			1.085526		-0.030624			0.204657		-0.149424		-0.096200		-0.224656			0.012204	
		0.638927			0.229331		-0.389091			2.794659			0.711728			1.133654			0.046312			0.054615		-0.172643			0.070245			0.005729			0.048128	
		0.661154			0.235892		-0.338020			2.716336			0.738714			1.147463			0.022227			0.006561			0.051071		-0.078323			0.026986			0.013809	
		0.641708			0.093940		-0.356464			2.676859			0.715567			1.124544		-0.019446		-0.141952		-0.018444		-0.039477		-0.023147		-0.022919	
		0.680935			0.403694		-0.418707			2.579055			0.669387			1.060316			0.039227			0.309754		-0.062243		-0.097804		-0.046180		-0.064228	
		0.677391			0.063945		-0.243858			2.457760			0.648646			1.042153		-0.003544		-0.339749			0.174849		-0.121295		-0.020741		-0.018163	
		0.677209			0.201889		-0.275321			2.355773			0.664860			1.031553		-0.000182			0.137944		-0.031463		-0.101987			0.016214		-0.010600	
		0.648092			0.177056		-0.351014			2.478100			0.606877			0.855999		-0.029117		-0.024833		-0.075693			0.122327		-0.057983		-0.175554	
		0.605496			0.087761		-0.176844			2.978578			0.659646			0.963887		-0.042596		-0.089295			0.174170			0.500478			0.052769			0.107888	
		0.585336			0.077827		-0.058857			2.747390			0.666350			1.110278		-0.020160		-0.009934			0.117987		-0.231188			0.006704			0.146391	
		0.553717		-0.041484		-0.007910			2.519467			0.645666			1.041465		-0.031619		-0.119311			0.050947		-0.227923		-0.020684		-0.068813	
		0.528542		-0.083396			0.727630			2.133122			0.990415			1.132566		-0.025175		-0.041912			0.735540		-0.386345			0.344749			0.091101	
		0.555224		-0.424869			0.898623			2.567710			1.341982			1.211405			0.026682		-0.341473			0.170993			0.434588			0.351567			0.078839	
		0.606042		-0.141171			0.738795			2.394219			1.212894			1.177600			0.050818			0.283698		-0.159828		-0.173491		-0.129088		-0.033805	
		0.578206			0.283760			0.644660			2.283924			1.130904			1.134686		-0.027836			0.424931		-0.094135		-0.110295		-0.081990		-0.042914	
		0.605779			0.229331			0.550851			2.166754			1.167860			1.174563			0.027573		-0.054429		-0.093809		-0.117170			0.036956			0.039877	
		0.529131			0.080905			0.440764			2.102125			1.074812			1.029892		-0.076648		-0.148426		-0.110087		-0.064629		-0.093048		-0.144671	
		0.488018			0.226325			0.423298			1.972407			1.017229			1.007489		-0.041113			0.145420		-0.017466		-0.129718		-0.057583		-0.022403	
		0.486070		-0.130091			0.497982			1.861712			0.980732			0.968127		-0.001948		-0.356416			0.074684		-0.110695		-0.036497		-0.039362	
		0.473766		-0.172659			0.438455			1.848133			0.952600			0.906075		-0.012304		-0.042568		-0.059527		-0.013579		-0.028132		-0.062052	
		0.455249		-0.013891			0.439187			1.811635			0.946125			0.841560		-0.018517			0.158768			0.000732		-0.036498		-0.006475		-0.064515	
		0.419895		-0.257933			0.488823			1.787399			0.946354			0.857431		-0.035354		-0.244042			0.049636		-0.024236			0.000229			0.015871	
		0.399704			0.131809			0.335146			1.809114			0.856973			0.790223		-0.020191			0.389742		-0.153677			0.021715		-0.089381		-0.067208	
		0.357435			0.066078			0.395467			1.753996			0.784322			0.686518		-0.042269		-0.065731			0.060321		-0.055118		-0.072651		-0.103705	
		0.346586		-0.100534			0.404941			1.725119			0.798589			0.676663		-0.010849		-0.166612			0.009474		-0.028877			0.014267		-0.009855	
		0.384785			0.218873			0.409761			1.710737			0.799333			0.750059			0.038199			0.319407			0.004820		-0.014382			0.000744			0.073396	
		0.392301		-0.086505			0.376093			1.775997			0.795609			0.735678			0.007516		-0.305378		-0.033668			0.065260		-0.003724		-0.014381	
		0.414362			0.315501			0.192104			1.884458			0.793260			0.814460			0.022061			0.402006		-0.183989			0.108461		-0.002349			0.078782	
		0.453214			0.162335			0.350518			1.831631			0.874334			0.871297			0.038852		-0.153166			0.158414		-0.052827			0.081074			0.056837	
		0.417570			0.029384			0.196020			1.813469			0.792000			0.790453		-0.035644		-0.132951		-0.154498		-0.018162		-0.082334		-0.080844	
		0.421156			0.218908			0.212378			1.780753			0.768737			0.796297			0.003586			0.189524			0.016358		-0.032716		-0.023263			0.005844	
		0.456642		-0.177231			0.352096			1.760012			0.868948			0.791942			0.035486		-0.396139			0.139718		-0.020741			0.100211		-0.004355	
		0.464237			0.034978			0.323727			1.789462			0.879261			0.826549			0.007595			0.212209		-0.028369			0.029450			0.010313			0.034607	
		0.479243			0.018717			0.395147			1.760356			0.888829			0.861900			0.015006		-0.016261			0.071420		-0.029106			0.009568			0.035351	
		0.473539		-0.181521			0.415166			1.704607			0.926817			0.813600		-0.005704		-0.200238			0.020019		-0.055749			0.037988		-0.048300	
		0.552709			0.124465			0.375059			1.704951			1.028918			0.872443			0.079170			0.305986		-0.040107			0.000344			0.102101			0.058843	
		0.548878		-0.073861			0.380641			1.742307			1.037283			0.883616		-0.003831		-0.198326			0.005582			0.037356			0.008365			0.011173	
		0.532144			0.029121			0.222691			1.817479			1.015453			0.875250		-0.016734			0.102982		-0.157950			0.075172		-0.021830		-0.008366	
		0.556502			0.049090			0.321983			1.735489			1.059685			0.862416			0.024358			0.019969			0.099292		-0.081990			0.044232		-0.012834	
		0.556794		-0.199473			0.324990			1.776398			1.041752			0.827981			0.000292		-0.248563			0.003007			0.040909		-0.017933		-0.034435	
		0.501399			0.045746			0.364370			1.759783			0.946584			0.864307		-0.055395			0.245219			0.039380		-0.016615		-0.095168			0.036326	
		0.522452		-0.106652			0.452639			1.812036			0.923321			0.971335			0.021053		-0.152398			0.088269			0.052253		-0.023263			0.107028	
		0.530619			0.102945			0.450097			1.853003			0.946755			0.995686			0.008167			0.209597		-0.002542			0.040967			0.023434			0.024351	
		0.518323		-0.326746			0.650822			2.057835			0.890147			0.950766		-0.012296		-0.429691			0.200725			0.204832		-0.056608		-0.044920	
		0.528997			0.017280			0.535731			1.999107			0.906820			0.970648			0.010674			0.344026		-0.115091		-0.058728			0.016673			0.019882	
		0.518796			0.076822			0.580688			2.075253			0.925212			1.007947		-0.010201			0.059542			0.044957			0.076146			0.018392			0.037299	
		0.507839		-0.122115			0.753327			2.163489			0.954204			1.003994		-0.010957		-0.198937			0.172639			0.088236			0.028992		-0.003953	
		0.519501			0.010222			0.693012			2.091869			0.957527			0.979701			0.011662			0.132337		-0.060315		-0.071620			0.003323		-0.024293	
		0.458748			0.287940			0.462034			2.036693			0.921889			0.864479		-0.060753			0.277718		-0.230978		-0.055176		-0.035638		-0.115222	
		0.435956		-0.198111			0.603405			1.874374			0.890835			0.816694		-0.022792		-0.486051			0.141371		-0.162319		-0.031054		-0.047785	
		0.402021		-0.072888			0.580556			1.805562			0.785754			0.787072		-0.033935			0.125223		-0.022849		-0.068812		-0.105081		-0.029622	
		0.385079			0.019307			0.650577			1.738411			0.762664			0.798703		-0.016942			0.092195			0.070021		-0.067151		-0.023090			0.011631	
		0.378021		-0.172451			0.672100			1.634477			0.756476			0.797156		-0.007058		-0.191758			0.021523		-0.103934		-0.006188		-0.001547	
		0.394928			0.061842			0.685226			1.620267			0.793604			0.819330			0.016907			0.234293			0.013126		-0.014210			0.037128			0.022174	
		0.374125		-0.191072			0.744617			1.571337			0.792630			0.772805		-0.020803		-0.252914			0.059391		-0.048930		-0.000974		-0.046525	
		0.425385			0.100612			0.600189			1.539595			0.897882			0.773894			0.051260			0.291684		-0.144428		-0.031742			0.105252			0.001089	
		0.467308			0.063794			0.658361			1.493414			0.949620			0.805349			0.041923		-0.036818			0.058172		-0.046181			0.051738			0.031455	
		0.364506			0.026531			0.338847			1.621642			0.702504			0.523798		-0.102802		-0.037263		-0.319514			0.128228		-0.247116		-0.281551	
		0.306414			0.392497			0.010324			1.743854			0.611403			0.656209		-0.058092			0.365966		-0.328523			0.122212		-0.091101			0.132411	
		0.302671		-0.011574			0.092242			1.804760			0.688810			0.762206		-0.003743		-0.404071			0.081918			0.060906			0.077407			0.105997	
		0.309515			0.139650			0.345702			1.622273			0.948131			0.921717			0.006844			0.151224			0.253460		-0.182487			0.259321			0.159511	
		0.309403		-0.051368			0.572044			1.705753			1.067936			0.981248		-0.000112		-0.191018			0.226342			0.083480			0.119805			0.059531	
		0.304359		-0.156205			0.389887			1.830829			0.975804			0.968700		-0.005044		-0.104837		-0.182157			0.125076		-0.092132		-0.012548	
		0.343128			0.259765			0.322755			1.741448			0.931056			0.940396			0.038769			0.415970		-0.067132		-0.089381		-0.044748		-0.028304	
		0.390827		-0.482924			0.630578			1.632242			0.921946			0.890319			0.047699		-0.742689			0.307823		-0.109206		-0.009110		-0.050077	
		0.323272			0.010069			0.538834			1.581535			0.762320			0.823054		-0.067555			0.492993		-0.091744		-0.050707		-0.159626		-0.067265	
		0.316222			0.118848			0.564254			1.547845			0.807355			0.853134		-0.007050			0.108779			0.025420		-0.033690			0.045035			0.030080	
		0.320830			0.007998			0.717114			1.433770			0.860182			0.878573			0.004608		-0.110850			0.152860		-0.114075			0.052827			0.025439	
		0.292071		-0.134413			0.692079			1.425061			0.759284			0.793260		-0.028759		-0.142411		-0.025035		-0.008709		-0.100898		-0.085313	
		0.320407			0.203101			0.684770			1.368166			0.814402			0.810334			0.028336			0.337514		-0.007309		-0.056895			0.055118			0.017074	
		0.300159		-0.162114			0.822077			1.352983			0.801912			0.777733		-0.020248		-0.365215			0.137307		-0.015183		-0.012490		-0.032601	
		0.313875		-0.151714			0.732941			1.354415			0.781514			0.686461			0.013716			0.010400		-0.089136			0.001432		-0.020398		-0.091272	
		0.270037			0.208804			0.426004			1.345190			0.679643			0.596334		-0.043838			0.360518		-0.306937		-0.009225		-0.101871		-0.090127	
		0.259563		-0.184796			0.480302			1.360546			0.651854			0.596392		-0.010474		-0.393600			0.054298			0.015356		-0.027789			0.000058	
		0.259266			0.226970			0.160940			1.449469			0.739975			0.722958		-0.000297			0.411766		-0.319362			0.088923			0.088121			0.126566	
		0.210060			0.053047			0.118040			1.067248			0.958157			0.725823		-0.049206		-0.173923		-0.042900		-0.382221			0.218182			0.002865	
		0.260907			0.045789			0.131173			0.951969			0.878917			0.707603			0.050847		-0.007258			0.013133		-0.115279		-0.079240		-0.018220	
		0.318144			0.252681			0.162836			0.953402			0.944234			0.796698			0.057237			0.206892			0.031663			0.001433			0.065317			0.089095	
		0.336945		-0.027713			0.278271			1.098360			1.073666			0.818871			0.018801		-0.280394			0.115435			0.144958			0.129432			0.022173	
		0.329214			0.246803			0.189402			1.081401			0.999811			0.836805		-0.007731			0.274516		-0.088869		-0.016959		-0.073855			0.017934	
