X	Y	Z	RotX	RotY	RotZ	XDt	YDt	ZDt	RotXDt	RotYDt	RotZDt
0.44192	0.088349	0.03472	0.66579	0.63719	0.60662	0.0070312	-0.18109	0.03742	0.0029796	-0.017168	-0.00027137
0.45401	0.23908	-0.045772	0.68024	0.61523	0.60699	0.012084	0.15073	-0.080492	0.014451	-0.021956	0.00036436
0.42015	0.10098	-0.071046	0.6873	0.52157	0.57472	-0.033855	-0.13809	-0.025274	0.0070612	-0.093661	-0.032273
0.43814	0.090978	-0.067163	0.74876	0.55219	0.5482	0.017993	-0.010006	0.003883	0.061461	0.030617	-0.026514
0.42579	0.12044	-0.053193	0.72012	0.50474	0.56183	-0.012353	0.02946	0.013971	-0.028648	-0.047443	0.013633
0.39889	-0.034916	0.048879	0.7549	0.55083	0.52756	-0.026901	-0.15535	0.10207	0.034781	0.046084	-0.034275
0.35652	0.21426	-0.064651	0.71034	0.53301	0.50194	-0.042363	0.24918	-0.11353	-0.044554	-0.017817	-0.025621
0.31176	0.1003	0.012497	0.65181	0.5302	0.45182	-0.044767	-0.11397	0.077149	-0.05853	-0.0028144	-0.050122
0.31288	0.15125	-0.071458	0.65333	0.55845	0.41465	0.0011262	0.050956	-0.083955	0.0015222	0.02825	-0.037171
0.33841	0.21575	-0.079065	0.6152	0.57789	0.46456	0.025526	0.064497	-0.007607	-0.038133	0.019446	0.049916
0.36906	0.032612	-0.041372	0.67478	0.56711	0.4779	0.030652	-0.18314	0.037693	0.05958	-0.010779	0.013341
0.38124	0.28288	-0.21802	0.71081	0.57052	0.51915	0.012174	0.25026	-0.17665	0.036026	0.0034026	0.041244
0.37306	0.086313	-0.11122	0.60973	0.5129	0.52636	-0.0081793	-0.19656	0.10681	-0.10107	-0.057619	0.0072113
0.35869	0.13599	-0.17584	0.85205	0.49681	0.50933	-0.014368	0.049682	-0.064619	0.24231	-0.016083	-0.017028
0.33496	0.17749	-0.13851	0.8872	0.45316	0.51803	-0.023726	0.041493	0.037322	0.035158	-0.043657	0.008704
0.28894	0.01725	-0.063046	1.3726	0.33763	0.43253	-0.046022	-0.16024	0.075467	0.48543	-0.11553	-0.085503
0.25072	0.34476	-0.24823	1.3199	0.28248	0.41176	-0.038221	0.32751	-0.18519	-0.052712	-0.055148	-0.020768
0.23629	0.20478	-0.094341	1.4451	0.24241	0.42772	-0.014432	-0.13998	0.15389	0.12522	-0.040077	0.015954
0.25676	0.33422	-0.2387	1.1262	0.27914	0.4322	0.020475	0.12944	-0.14436	-0.31892	0.036736	0.0044824
0.27253	0.32138	-0.15189	0.76337	0.30122	0.34555	0.015765	-0.012841	0.086803	-0.36284	0.022081	-0.086651
0.33325	0.091093	-0.0454	1.1998	0.32279	0.52099	0.060723	-0.23029	0.10649	0.4364	0.021563	0.17544
0.32997	0.35195	-0.13273	1.2643	0.30024	0.59396	-0.0032844	0.26085	-0.087331	0.064546	-0.022551	0.072973
0.40256	-0.037705	0.28847	2.4607	0.32424	1.1633	0.072594	-0.38965	0.4212	1.1963	0.024001	0.56929
0.35086	0.19	0.079452	2.3487	0.32488	1.1878	-0.051698	0.22771	-0.20902	-0.11199	0.00064793	0.024563
0.35758	-0.080735	0.37709	2.281	0.29808	1.2457	0.0067195	-0.27074	0.29764	-0.06769	-0.026806	0.057896
0.3146	0.069007	0.29139	1.8667	0.29713	1.0368	-0.04298	0.14974	-0.085702	-0.41431	-0.00094913	-0.20893
0.36703	0.24508	0.13457	1.7486	0.30166	0.96062	0.052426	0.17608	-0.15682	-0.11803	0.0045283	-0.076165
0.39978	0.23711	0.20322	1.9482	0.30438	1.0131	0.032755	-0.0079765	0.068648	0.19961	0.0027205	0.052436
0.43153	0.24688	-0.20305	2.1095	0.34576	0.96236	0.03174	0.0097712	-0.40627	0.16123	0.041383	-0.05069
0.41618	0.18	-0.0081066	1.8928	0.32685	0.97684	-0.015342	-0.066876	0.19495	-0.21669	-0.018916	0.014482
0.34828	-0.070131	-0.031596	1.684	0.31497	0.80862	-0.067905	-0.25013	-0.02349	-0.20876	-0.011879	-0.16823
0.35714	0.19942	0.09608	1.5935	0.34499	0.86063	0.0088569	0.26955	0.12768	-0.090539	0.030019	0.052018
0.32318	0.038425	0.0871	1.5491	0.32428	0.76154	-0.033952	-0.161	-0.0089796	-0.044345	-0.020707	-0.099095
0.3445	0.19971	-0.046497	1.2716	0.31939	0.68917	0.02132	0.16129	-0.1336	-0.27752	-0.0048845	-0.072371
0.36476	0.22466	0.057334	1.3038	0.3465	0.78054	0.020252	0.024947	0.10383	0.032168	0.027101	0.091373
0.30634	0.24852	-0.16706	1.7449	0.256	0.76957	-0.05842	0.023856	-0.2244	0.44108	-0.090497	-0.010974
0.35104	0.33248	-0.14641	2.9391	0.32371	1.0779	0.044701	0.083968	0.020649	1.1943	0.067716	0.30833
0.31326	0.4977	-0.73335	4.1342	0.2446	1.1139	-0.037778	0.16521	-0.58694	1.1951	-0.079116	0.03598
0.38396	0.40741	-0.82979	4.194	0.28787	1.1397	0.070704	-0.090286	-0.096439	0.059848	0.043276	0.025868
0.42198	0.4409	-0.8642	3.7063	0.29361	1.1096	0.038017	0.033493	-0.034409	-0.48773	0.0057399	-0.030159
0.44748	0.45556	-0.88138	2.7423	0.32974	1.009	0.025502	0.014655	-0.017176	-0.96397	0.03613	-0.10056
0.45624	0.24664	-0.6759	2.6664	0.35309	1.0651	0.0087635	-0.20892	0.20547	-0.075967	0.023344	0.056039
0.45199	0.51492	-0.87003	2.9695	0.35032	0.9582	-0.0042597	0.26827	-0.19412	0.30308	-0.0027662	-0.10687
0.45709	0.32813	-0.65747	3.7995	0.31143	1.0312	0.0051019	-0.18679	0.21255	0.83009	-0.038891	0.07305
0.45398	0.35035	-0.4722	4.1178	0.23987	0.93676	-0.0031106	0.022225	0.18527	0.31824	-0.071561	-0.094487
0.45717	0.40495	-0.27523	4.0328	0.23185	1.0057	0.0031939	0.054601	0.19697	-0.085024	-0.0080165	0.068919
0.44748	0.11842	-0.10224	3.7332	0.21901	1.0097	-0.0096876	-0.28653	0.17299	-0.29956	-0.012848	0.0040616
0.45654	0.52	-0.27541	3.3605	0.29901	0.98846	0.0090574	0.40158	-0.17316	-0.37272	0.080002	-0.021286
0.42787	0.25183	-0.38816	2.9777	0.31496	0.85865	-0.028667	-0.26817	-0.11276	-0.3828	0.015948	-0.12981
0.45762	0.61975	-0.6081	2.9072	0.38536	0.77173	0.029745	0.36792	-0.21994	-0.070487	0.070401	-0.08692
0.47657	0.15258	-0.31861	2.8481	0.44221	0.72118	0.018952	-0.46717	0.28949	-0.059136	0.056849	-0.050547
0.56987	0.016332	0.062925	3.3099	0.50498	0.98016	0.093304	-0.13625	0.38153	0.46185	0.062773	0.25899
0.59776	-0.29946	0.67467	3.8326	0.54841	1.1495	0.027885	-0.31579	0.61175	0.52274	0.043435	0.16934
0.5359	-0.36454	0.75689	3.7899	0.43739	1.1839	-0.061854	-0.065079	0.08222	-0.042775	-0.11103	0.034407
0.51327	0.018824	0.66591	3.6409	0.48073	1.1433	-0.02263	0.38336	-0.090986	-0.149	0.043338	-0.040609
0.39303	-0.028776	0.37136	3.196	0.40754	0.92713	-0.12024	-0.047601	-0.29455	-0.44491	-0.07319	-0.21617
0.40603	0.34253	0.08647	2.9061	0.51798	0.86937	0.013002	0.37131	-0.28488	-0.28986	0.11044	-0.057763
0.31179	-0.022906	0.0384	2.8409	0.45314	0.71532	-0.094244	-0.36544	-0.04807	-0.065207	-0.064837	-0.15405
0.29153	0.16671	-0.098251	2.6031	0.44468	0.63528	-0.020264	0.18962	-0.13665	-0.2378	-0.0084604	-0.080041
0.26216	-0.1868	0.02685	2.5986	0.385	0.6141	-0.029362	-0.35351	0.1251	-0.0045461	-0.059681	-0.021181
0.28648	-0.027334	0.078359	2.5065	0.38299	0.64518	0.024313	0.15947	0.051509	-0.092072	-0.0020137	0.031078
0.31383	-0.18546	0.32131	2.4619	0.39222	0.69839	0.027353	-0.15813	0.24295	-0.044561	0.0092363	0.053208
0.33371	-0.040284	0.22297	2.5306	0.38913	0.68121	0.019882	0.14518	-0.098337	0.068649	-0.0030899	-0.017177
0.33938	0.005103	0.28387	2.4739	0.38045	0.68015	0.0056693	0.045387	0.060893	-0.05671	-0.0086848	-0.0010593
0.30615	-0.011916	0.0060791	2.5603	0.35337	0.61972	-0.033233	-0.017019	-0.27779	0.086449	-0.02708	-0.060436
0.31943	0.11792	0.067429	2.3706	0.36238	0.6559	0.013285	0.12984	0.06135	-0.18974	0.0090132	0.036183
0.31262	-0.10106	0.16047	2.2633	0.36799	0.66819	-0.0068109	-0.21898	0.093041	-0.10727	0.005606	0.012294
0.37057	0.16281	0.20577	2.1212	0.4404	0.69823	0.057944	0.26387	0.045303	-0.1421	0.072417	0.030031
0.38335	-0.057147	0.27912	2.357	0.40192	0.75721	0.012786	-0.21996	0.073348	0.23576	-0.038485	0.05898
0.40181	0.19068	0.054024	2.2136	0.45623	0.67787	0.018461	0.24782	-0.2251	-0.14334	0.054309	-0.079335
0.39484	0.016502	0.14454	1.673	0.59237	0.57231	-0.0069742	-0.17417	0.090513	-0.54067	0.13615	-0.10556
0.53226	0.020024	-0.55399	2.6221	0.49257	0.66658	0.13742	0.0035223	-0.69853	0.94913	-0.099808	0.09427
0.49513	0.019648	-0.76011	3.0007	0.53435	0.68689	-0.037134	-0.00037643	-0.20612	0.37863	0.041784	0.020316
0.68475	-0.072889	-1.7142	6.0654	0.053245	1.1494	0.18962	-0.092537	-0.95406	3.0647	-0.48111	0.46253
0.55692	0.047952	-1.5125	6.3338	-0.12485	1.1827	-0.12783	0.12084	0.20172	0.2684	-0.17809	0.033292
0.70194	0.013358	-1.4324	6.8532	-0.29766	1.3162	0.14502	-0.034594	0.080077	0.51939	-0.17281	0.13346
0.70685	0.29291	-1.1871	6.1229	-0.35618	1.2835	0.0049089	0.27956	0.24531	-0.73026	-0.058522	-0.03271
0.76297	0.45354	-1.1764	5.5503	-0.28496	1.2536	0.056125	0.16063	0.010627	-0.57269	0.071218	-0.029827
0.80204	0.76695	-1.4272	5.5046	-0.28454	1.3945	0.039072	0.31341	-0.2508	-0.045654	0.00042252	0.14091
0.7681	0.68919	-1.4177	5.2667	-0.17658	1.3784	-0.033944	-0.077763	0.0095533	-0.23789	0.10795	-0.016159
0.75404	0.67266	-1.2899	5.0322	-0.064118	1.4302	-0.01406	-0.016524	0.12775	-0.23446	0.11247	0.051779
0.73222	0.40374	-1.0984	5.0861	0.040582	1.3526	-0.021819	-0.26892	0.19152	0.05385	0.1047	-0.077521
0.68052	0.19876	-0.87908	5.0207	0.035206	1.2928	-0.051702	-0.20498	0.21935	-0.065396	-0.0053754	-0.059818
0.6818	0.24152	-0.86237	4.9355	0.05221	1.2386	0.0012864	0.042759	0.016709	-0.085188	0.017004	-0.054234
0.6618	0.16367	-0.93588	4.8518	0.022507	1.199	-0.020006	-0.077851	-0.073509	-0.083665	-0.029704	-0.039588
0.69645	0.3352	-0.92101	4.6626	0.046283	1.2629	0.034648	0.17153	0.014867	-0.18924	0.023777	0.063897
0.74811	0.13297	-0.64829	4.6186	0.10577	1.2521	0.051667	-0.20222	0.27272	-0.04398	0.059488	-0.010757
0.78403	0.069162	-0.52211	4.5613	0.1996	1.3011	0.035921	-0.063812	0.12618	-0.057315	0.093831	0.048972
0.85063	0.15136	-0.50731	4.5138	0.3842	1.2615	0.066593	0.082199	0.014798	-0.047512	0.18459	-0.039604
0.79932	0.44488	-1.1563	4.4425	0.43966	1.2492	-0.051305	0.29351	-0.64895	-0.07132	0.055464	-0.012309
0.78831	0.72356	-1.4446	4.1318	0.59937	1.2764	-0.011009	0.27868	-0.28837	-0.31064	0.15971	0.02722
0.73401	0.8411	-1.5665	3.7842	0.52274	1.2764	-0.054303	0.11754	-0.12192	-0.34765	-0.076626	-5.9314e-05
0.68997	0.61236	-1.3674	3.5073	0.60605	1.3264	-0.044037	-0.22874	0.19919	-0.27693	0.083308	0.050011
0.69735	0.66308	-1.2019	3.5055	0.63703	1.3026	0.0073773	0.050723	0.16543	-0.0017602	0.030982	-0.023784
0.65737	0.37102	-1.196	3.5125	0.64195	1.2514	-0.039985	-0.29207	0.0059142	0.0069939	0.0049135	-0.051226
0.69585	0.55298	-1.2421	3.5634	0.73576	1.2005	0.038483	0.18197	-0.046089	0.050933	0.093811	-0.050824
0.66978	0.31865	-1.1357	3.3323	0.6625	1.1293	-0.026065	-0.23433	0.10638	-0.23115	-0.073253	-0.071287
0.6681	0.31869	-1.0916	3.2263	0.69527	1.1303	-0.0016856	4.2392e-05	0.044163	-0.10595	0.032771	0.001066
0.64704	0.38109	-0.99896	3.1052	0.68771	1.1382	-0.021057	0.062394	0.092595	-0.12112	-0.0075631	0.0078843
0.62659	0.26269	-0.96873	3.0991	0.69787	1.1405	-0.020456	-0.1184	0.030227	-0.006129	0.010161	0.0022751
0.66311	0.53295	-1.0193	3.138	0.75671	1.1665	0.036529	0.27027	-0.050604	0.038938	0.05884	0.026037
0.67887	0.40128	-0.90616	3.0813	0.76384	1.1685	0.015752	-0.13167	0.11318	-0.056714	0.0071317	0.0019754
0.70466	0.42767	-0.95435	3.0551	0.76942	1.1854	0.025795	0.026387	-0.04819	-0.026245	0.0055712	0.016896
0.70745	0.50497	-0.86126	2.9795	0.72283	1.1791	0.0027937	0.077295	0.093091	-0.075533	-0.046586	-0.006327
0.66491	0.3068	-0.9115	2.9394	0.71614	1.1271	-0.042547	-0.19817	-0.050234	-0.040131	-0.0066923	-0.051935
0.65156	0.4829	-0.89851	2.8746	0.71383	1.1108	-0.013344	0.1761	0.012987	-0.064826	-0.0023071	-0.01634
0.66827	0.31529	-0.82017	2.8155	0.76367	1.1014	0.016709	-0.1676	0.078333	-0.059091	0.049839	-0.0093853
0.67059	0.22317	-0.7539	2.7544	0.74319	1.147	0.0023148	-0.092122	0.066271	-0.061051	-0.02048	0.045575
0.72992	0.37632	-0.71793	2.7029	0.70408	1.187	0.05933	0.15315	0.035973	-0.051518	-0.039105	0.040063
0.71056	0.16209	-0.67981	2.6645	0.71486	1.1696	-0.019359	-0.21423	0.038121	-0.038395	0.010774	-0.017417
0.7171	0.40083	-0.75051	2.6606	0.68432	1.1414	0.0065429	0.23874	-0.070696	-0.0039315	-0.030541	-0.028197
0.69749	0.31058	-0.71107	2.6329	0.74391	1.0692	-0.019611	-0.090242	0.039438	-0.027645	0.059596	-0.072268
0.6681	0.27033	-0.72987	2.5949	0.66112	1.0459	-0.029389	-0.040253	-0.0188	-0.038016	-0.082791	-0.023277
0.67964	0.41074	-0.62967	2.5138	0.69309	1.0809	0.011538	0.14041	0.10019	-0.081109	0.031967	0.035055
0.66186	0.028589	-0.34134	2.4008	0.71861	1.1129	-0.01778	-0.38215	0.28834	-0.11303	0.025523	0.03194
0.63872	-0.0048969	-0.073059	2.3906	0.80499	1.1781	-0.023136	-0.033486	0.26828	-0.010218	0.086378	0.065265
0.56871	-0.25497	0.3611	2.287	0.84595	1.1939	-0.070013	-0.25008	0.43416	-0.10352	0.040963	0.015789
0.59199	-0.32765	0.521	2.1711	0.85979	1.2175	0.023281	-0.072677	0.15989	-0.11592	0.013837	0.023555
0.62727	0.14231	0.42561	2.388	0.94233	1.1996	0.035275	0.46996	-0.095391	0.21692	0.082538	-0.017887
0.73715	-0.064222	0.38374	2.3415	1.0073	1.1701	0.10988	-0.20653	-0.041869	-0.046565	0.06493	-0.029483
0.71137	0.3775	-0.058371	2.9195	1.0549	1.0968	-0.025775	0.44172	-0.44211	0.57807	0.047641	-0.073282
0.66574	0.0231	-0.064538	2.7716	0.92376	1.0857	-0.045639	-0.3544	-0.0061675	-0.14794	-0.13114	-0.011119
0.61303	0.22507	-0.27707	2.8711	0.78254	1.0843	-0.05271	0.20197	-0.21253	0.099517	-0.14122	-0.0013776
0.61376	0.1316	-0.32651	2.7466	0.71422	1.1341	0.0007364	-0.093461	-0.049437	-0.12454	-0.068324	0.049772
0.65541	0.27406	-0.3542	2.671	0.69786	1.128	0.041652	0.14245	-0.027689	-0.075608	-0.016357	-0.0061143
0.6572	0.14178	-0.36962	2.7269	0.72066	1.1218	0.0017835	-0.13228	-0.015421	0.055926	0.022801	-0.0062233
0.67923	0.31936	-0.36506	2.5541	0.69237	1.0944	0.022037	0.17758	0.0045611	-0.17279	-0.028289	-0.027419
0.67009	0.096836	-0.29984	2.4073	0.63146	1.0133	-0.0091394	-0.22253	0.065218	-0.14678	-0.060916	-0.081076
0.67318	0.24274	-0.28221	2.4532	0.66202	0.99735	0.003083	0.1459	0.017631	0.045859	0.030563	-0.015926
0.64924	0.11336	-0.27178	2.5583	0.6427	0.92856	-0.023933	-0.12938	0.010423	0.10511	-0.019319	-0.068788
0.61153	0.09939	-0.25398	2.8521	0.61914	0.97074	-0.037711	-0.01397	0.017805	0.29383	-0.023557	0.042175
0.57824	0.13471	-0.051605	2.6301	0.64447	1.045	-0.033293	0.035324	0.20237	-0.22206	0.025327	0.074212
0.55227	-0.11165	0.14635	2.6259	0.75912	1.0788	-0.025972	-0.24636	0.19795	-0.0041707	0.11465	0.033864
0.54496	-0.14418	0.63676	2.253	0.99048	1.1558	-0.0073126	-0.032526	0.49041	-0.37291	0.23136	0.076953
0.55246	-0.2651	0.76635	2.465	1.2121	1.1616	0.0075056	-0.12093	0.12959	0.21201	0.22157	0.0058106
0.59814	-0.097528	0.81289	2.3288	1.2331	1.191	0.045681	0.16757	0.046542	-0.13617	0.021047	0.029373
0.58268	0.11728	0.66759	2.3602	1.1964	1.1525	-0.01546	0.21481	-0.1453	0.031317	-0.036732	-0.038492
0.59365	0.2598	0.50403	2.1738	1.1264	1.1402	0.010967	0.14252	-0.16355	-0.18639	-0.069989	-0.012275
0.52758	0.14324	0.47558	2.0588	1.0601	1.043	-0.066073	-0.11656	-0.028453	-0.11494	-0.066315	-0.097185
0.50391	0.13701	0.44054	1.9838	1.041	1.0264	-0.023663	-0.0062324	-0.035036	-0.075047	-0.01903	-0.016552
0.48304	-0.086803	0.46167	1.8894	0.97696	0.94	-0.02087	-0.22381	0.021124	-0.094358	-0.064074	-0.086454
0.46511	-0.14851	0.46037	1.8367	0.9585	0.91288	-0.017935	-0.061708	-0.0012989	-0.052743	-0.018462	-0.027119
0.45993	-0.048548	0.4453	1.8083	0.94914	0.86965	-0.0051794	0.099962	-0.015068	-0.028375	-0.0093571	-0.043224
0.42038	-0.19035	0.45203	1.7993	0.92125	0.83068	-0.039546	-0.14181	0.0067339	-0.0090039	-0.027891	-0.038971
0.39225	0.083303	0.35584	1.8027	0.86063	0.77089	-0.028138	0.27366	-0.096196	0.0034245	-0.060618	-0.059788
0.36645	0.038161	0.42348	1.7429	0.81306	0.72486	-0.025798	-0.045143	0.067637	-0.059825	-0.047566	-0.046035
0.35413	-0.057552	0.38876	1.7297	0.78908	0.68164	-0.012318	-0.095712	-0.034716	-0.013166	-0.02398	-0.04322
0.37542	0.20721	0.37229	1.7366	0.77966	0.72656	0.021292	0.26477	-0.016471	0.0068253	-0.009423	0.044916
0.39866	-0.061047	0.39674	1.777	0.82189	0.75841	0.023242	-0.26826	0.024454	0.040444	0.042233	0.031852
0.41801	0.27391	0.22684	1.8554	0.80238	0.8159	0.019345	0.33496	-0.1699	0.078424	-0.01951	0.057495
0.43637	0.16496	0.30324	1.8317	0.83197	0.84087	0.018359	-0.10896	0.076395	-0.023687	0.029587	0.024972
0.42207	0.04731	0.20868	1.8212	0.80317	0.79727	-0.014302	-0.11765	-0.094559	-0.010545	-0.028802	-0.043599
0.4368	0.17216	0.25465	1.7812	0.80975	0.81193	0.014734	0.12485	0.045969	-0.040012	0.0065813	0.014658
0.44949	-0.11498	0.31925	1.7693	0.8449	0.7955	0.012691	-0.28714	0.064599	-0.011876	0.035149	-0.016436
0.45088	0.017065	0.31876	1.781	0.85548	0.81595	0.0013932	0.13204	-0.00048825	0.011699	0.010578	0.020452
0.49065	-0.014218	0.41081	1.7447	0.91872	0.85371	0.039767	-0.031284	0.092053	-0.036316	0.063243	0.037761
0.48806	-0.12684	0.40994	1.7168	0.94138	0.82886	-0.0025935	-0.11262	-0.00087378	-0.027935	0.022661	-0.024851
0.53276	0.093267	0.35626	1.7293	0.99544	0.87295	0.044701	0.22011	-0.053674	0.012584	0.054062	0.044087
0.5423	-0.063965	0.3754	1.7284	1.0331	0.87554	0.0095397	-0.15723	0.019138	-0.00090676	0.037699	0.0025907
0.55309	0.028795	0.25172	1.7955	1.0458	0.87234	0.010797	0.09276	-0.12368	0.067054	0.012697	-0.0031973
0.54581	0.0036069	0.3262	1.7557	1.0416	0.85405	-0.0072835	-0.025188	0.07448	-0.039799	-0.0042337	-0.018289
0.54282	-0.14898	0.31008	1.778	1.0152	0.84582	-0.00299	-0.15258	-0.016122	0.02233	-0.026437	-0.0082282
0.51864	0.088993	0.35852	1.7416	0.97371	0.88505	-0.024179	0.23797	0.048436	-0.036372	-0.041454	0.039226
0.52428	-0.19328	0.48157	1.8445	0.93358	0.946	0.005639	-0.28227	0.12306	0.1029	-0.040128	0.060955
0.52158	0.070137	0.45663	1.8623	0.92437	0.97748	-0.0027002	0.26342	-0.02494	0.017802	-0.0092167	0.03148
0.52193	-0.18185	0.58532	2.0121	0.89682	0.9714	0.00034663	-0.25198	0.12868	0.1498	-0.027547	-0.0060815
0.5271	-0.034096	0.57048	2.0161	0.92133	0.97847	0.0051722	0.14775	-0.014838	0.0039171	0.024511	0.007074
0.52125	-0.046269	0.64595	2.101	0.91931	0.99966	-0.0058449	-0.012173	0.075471	0.084931	-0.0020178	0.021188
0.50904	0.036712	0.66568	2.1324	0.94706	0.99397	-0.012211	0.082981	0.019731	0.031454	0.027743	-0.0056896
0.5099	0.0076944	0.66226	2.0737	0.961	0.97002	0.00085589	-0.029017	-0.0034169	-0.058703	0.013945	-0.02395
0.46104	0.12485	0.54477	2.0413	0.91691	0.8729	-0.048854	0.11716	-0.1175	-0.032473	-0.044093	-0.097123
0.4386	-0.096479	0.59705	1.889	0.87659	0.82457	-0.022447	-0.22133	0.052288	-0.15226	-0.040321	-0.048334
0.40066	-0.017796	0.54517	1.8023	0.79843	0.78775	-0.037941	0.078683	-0.051888	-0.086703	-0.07816	-0.036814
0.39396	-0.057742	0.67045	1.7269	0.78274	0.80705	-0.0066988	-0.039946	0.12528	-0.075407	-0.015684	0.019299
0.37209	-0.16483	0.68328	1.6502	0.73793	0.78337	-0.021865	-0.10709	0.012826	-0.076734	-0.044818	-0.023677
0.38655	0.085309	0.65374	1.63	0.78585	0.80953	0.014456	0.25014	-0.029531	-0.020173	0.047925	0.026154
0.39832	-0.17476	0.75048	1.5526	0.83761	0.8117	0.011771	-0.26007	0.096735	-0.07736	0.051759	0.0021714
0.42446	0.062152	0.6368	1.5311	0.88647	0.74885	0.026142	0.23691	-0.11368	-0.021484	0.048865	-0.06285
0.43124	0.085893	0.58944	1.5308	0.87897	0.75423	0.0067792	0.023741	-0.047366	-0.00035193	-0.0075029	0.0053829
0.3697	0.054352	0.29108	1.6533	0.70935	0.5814	-0.061539	-0.031541	-0.29836	0.12252	-0.16963	-0.17284
0.33283	0.3386	0.10635	1.6886	0.68269	0.69482	-0.036875	0.28425	-0.18473	0.035314	-0.02666	0.11342
0.30058	-0.017371	0.18074	1.7581	0.72091	0.73387	-0.032243	-0.35597	0.07439	0.069463	0.038226	0.039055
0.29444	0.12512	0.28066	1.695	0.8947	0.90523	-0.006141	0.14249	0.09992	-0.063085	0.17379	0.17136
0.31147	0.039362	0.46022	1.7342	1.0263	0.98071	0.017023	-0.085755	0.17957	0.039181	0.13157	0.075481
0.32491	-0.18479	0.46898	1.7552	1.0175	0.97173	0.013449	-0.22415	0.0087574	0.020998	-0.0087373	-0.0089857
0.33644	0.1112	0.40164	1.734	0.9259	0.92599	0.011525	0.29599	-0.067345	-0.021211	-0.091632	-0.045738
0.36737	-0.29945	0.52751	1.6787	0.88532	0.88861	0.030934	-0.41066	0.12587	-0.055315	-0.040578	-0.037378
0.33541	0.052681	0.54416	1.5695	0.80855	0.85273	-0.031961	0.35214	0.016656	-0.10918	-0.076772	-0.035877
0.32568	-0.085019	0.63403	1.5283	0.81493	0.84405	-0.0097331	-0.1377	0.089869	-0.0412	0.006384	-0.0086815
0.3104	0.10923	0.65141	1.448	0.81752	0.85136	-0.015278	0.19425	0.017374	-0.080297	0.0025849	0.0073124
0.29524	-0.056443	0.69608	1.429	0.77957	0.8158	-0.015162	-0.16568	0.044673	-0.01895	-0.037942	-0.035569
0.32628	0.04965	0.74638	1.374	0.83506	0.8219	0.031039	0.10609	0.050302	-0.055012	0.055487	0.0061061
0.29342	-0.088736	0.7473	1.3449	0.78336	0.74602	-0.032863	-0.13839	0.00091412	-0.02909	-0.0517	-0.075879
0.30801	-0.089493	0.71176	1.3388	0.75577	0.67513	0.014593	-0.00075784	-0.035537	-0.0061355	-0.027592	-0.07089
0.28062	0.11663	0.48493	1.3938	0.68525	0.63662	-0.02739	0.20613	-0.22683	0.055038	-0.070515	-0.03851
0.25647	-0.13973	0.44256	1.3557	0.71215	0.61765	-0.024148	-0.25636	-0.042366	-0.038144	0.026896	-0.018972
0.2479	0.22186	0.15504	1.3583	0.73564	0.68353	-0.0085681	0.36159	-0.28753	0.002598	0.023486	0.065882
0.22803	0.051166	0.15998	1.0843	0.8872	0.71901	-0.01987	-0.17069	0.0049402	-0.27399	0.15157	0.035473
0.26953	0.042482	0.14338	1.0361	0.92229	0.74066	0.041495	-0.0086837	-0.0166	-0.048166	0.035085	0.021657
0.30391	0.21134	0.15237	0.95736	0.9858	0.79185	0.034382	0.16886	0.0089983	-0.078769	0.063513	0.051187
0.33331	0.078807	0.24166	1.0428	0.9882	0.79764	0.029403	-0.13253	0.089283	0.085481	0.0023984	0.0057896
0.32746	0.19456	0.21	1.0677	1.0097	0.83605	-0.0058568	0.11575	-0.031658	0.024811	0.021512	0.038411
