trans_x_mm    trans_y_mm    trans_z_mm    rot_x_degrees    rot_y_degrees    rot_z_degrees    trans_x_mm_dt    trans_y_mm_dt    trans_z_mm_dt    rot_x_degrees_dt    rot_y_degrees_dt    rot_z_degrees_dt    framewise_displacement
0.325680    -0.085019    0.634030    1.528300    0.814930    0.844050    -0.009733    -0.137700    0.089869    -0.041200    0.006384    -0.008681    0.286396
0.310400    0.109230    0.651410    1.448000    0.817520    0.851360    -0.015278    0.194250    0.017374    -0.080297    0.002585    0.007312    0.305623
0.295240    -0.056443    0.696080    1.429000    0.779570    0.815800    -0.015162    -0.165680    0.044673    -0.018950    -0.037942    -0.035569    0.306233
0.326280    0.049650    0.746380    1.374000    0.835060    0.821900    0.031039    0.106090    0.050302    -0.055012    0.055487    0.006106    0.289177
0.293420    -0.088736    0.747300    1.344900    0.783360    0.746020    -0.032863    -0.138390    0.000914    -0.029090    -0.051700    -0.075879    0.308895
0.308010    -0.089493    0.711760    1.338800    0.755770    0.675130    0.014593    -0.000758    -0.035537    -0.006136    -0.027592    -0.070890    0.142150
0.280620    0.116630    0.484930    1.393800    0.685250    0.636620    -0.027390    0.206130    -0.226830    0.055038    -0.070515    -0.038510    0.603486
0.256470    -0.139730    0.442560    1.355700    0.712150    0.617650    -0.024148    -0.256360    -0.042366    -0.038144    0.026896    -0.018972    0.396158
0.247900    0.221860    0.155040    1.358300    0.735640    0.683530    -0.008568    0.361590    -0.287530    0.002598    0.023486    0.065882    0.737939
0.228030    0.051166    0.159980    1.084300    0.887200    0.719010    -0.019870    -0.170690    0.004940    -0.273990    0.151570    0.035473    0.597837
0.269530    0.042482    0.143380    1.036100    0.922290    0.740660    0.041495    -0.008684    -0.016600    -0.048166    0.035085    0.021657    0.158361
0.303910    0.211340    0.152370    0.957360    0.985800    0.791850    0.034382    0.168860    0.008998    -0.078769    0.063513    0.051187    0.381036
0.333310    0.078807    0.241660    1.042800    0.988200    0.797640    0.029403    -0.132530    0.089283    0.085481    0.002398    0.005790    0.332931
0.327460    0.194560    0.210000    1.067700    1.009700    0.836050    -0.005857    0.115750    -0.031658    0.024811    0.021512    0.038411    0.227274
